income,rent,family_size,marital_status,special_conditions,lat,lon,need_score
6500.65,1731.19,2,Divorced,1,24.83088100735915,46.68268532437942,40.65
4039.35,3224.49,3,Divorced,1,24.73287429192362,46.707570513838014,66.93
19623.08,9733.3,9,Widowed,1,24.7476511145968,46.68517211786199,84.84
10952.92,4476.89,2,Single,1,24.835254153354768,46.725057279981506,46.35
18614.84,3781.58,2,Widowed,1,24.791725248417844,46.70948243167931,38.13
11207.89,3163.08,1,Married,0,24.683069834972574,46.75150286791957,16.29
11874.19,2000.07,9,Widowed,0,24.67848725122901,46.73456829769572,51.74
15160.85,5770.82,6,Single,1,24.70568424805836,46.83736379996154,65.23
2441.71,1648.75,4,Single,0,24.819668136108735,46.74328768956357,67.01
3675.81,2112.19,3,Single,0,24.837285333882733,46.69568420112671,37.98
910.13,351.23,6,Divorced,1,24.801273968933504,46.747990521685935,85.44
7048.26,4558.34,1,Divorced,1,24.787301004066684,46.80161767500534,50.87
19297.31,7498.63,6,Widowed,1,24.81072460513899,46.75243618314125,65.54
6699.15,3167.7,6,Married,0,24.691355628188585,46.68999768523603,48.91
19257.97,9875.65,1,Single,0,24.767964553320216,46.74266861871383,25.51
3487.96,1625.66,6,Single,0,24.717589813766306,46.85858383377892,48.64
2988.15,1033.13,5,Married,0,24.84991970276268,46.76810591601962,58.83
19759.07,13139.99,1,Widowed,1,24.77770184306419,46.72738955150494,51.6
19803.12,14121.8,3,Widowed,1,24.72650407699889,46.741874025925945,63.52
3766.09,871.19,3,Widowed,0,24.78698762700714,46.675911971225915,24.25
7995.1,6147.31,2,Single,1,24.790808820862246,46.73023704755876,60.76
